0.07,-2.9412440882699213,0.5303030303030303
0.14,-2.972015746936675,0.546875
0.21,-2.972015746936675,0.546875
0.278,-2.987764103904814,0.5555555555555556
0.35,-2.987764103904814,0.5555555555555556
0.42,-3.0200249661230356,0.5737704918032787
0.49,-3.0037644452512553,0.5645161290322581
0.558,-3.0533613863906273,0.5932203389830508
0.63,-3.036554268074246,0.5833333333333334
0.7,-3.0878475624617967,0.6140350877192983
0.77,-3.0704558197499274,0.6034482758620691
0.838,-3.0878475624617967,0.6140350877192983
0.908,-3.0704558197499274,0.6034482758620691
0.98,-3.123565645063876,0.6363636363636365
1.048,-3.0878475624617967,0.6140350877192983
1.12,-3.160606916744225,0.660377358490566
1.19,-3.1419147837320724,0.6481481481481481
1.26,-3.1796551117149194,0.6730769230769231
1.328,-3.1419147837320724,0.6481481481481481
1.398,-3.199073197572021,0.6862745098039216
1.468,-3.1796551117149194,0.6730769230769231
1.538,-3.199073197572021,0.6862745098039216
1.608,-3.199073197572021,0.6862745098039216
1.678,-3.23907853218572,0.7142857142857143
1.748,-3.23907853218572,0.7142857142857143
1.818,-3.259697819388456,0.7291666666666667
1.888,-3.259697819388456,0.7291666666666667
1.958,-3.280751228586288,0.7446808510638298
2.03,-3.280751228586288,0.7446808510638298
2.098,-3.3242363405260273,0.7777777777777779
2.168,-3.302257433807252,0.7608695652173914
2.238,-3.3467091963780855,0.7954545454545454
2.308,-3.3242363405260273,0.7777777777777779
2.378,-3.302257433807252,0.7608695652173914
2.448,-3.3467091963780855,0.7954545454545454
2.518,-3.3932292120129786,0.8333333333333334
2.586,-3.3467091963780855,0.7954545454545454
2.656,-3.3932292120129786,0.8333333333333334
2.726,-3.3696987146027846,0.813953488372093
2.796,-3.417326763592039,0.8536585365853658
2.868,-3.417326763592039,0.8536585365853658
2.936,-3.4673371841667002,0.8974358974358975
3.006,-3.417326763592039,0.8536585365853658
3.076,-3.4673371841667002,0.8974358974358975
3.08,-3.519980917652122,0.9459459459459459
3.144,-3.4420193761824103,0.875
3.218,-3.493312670569961,0.9210526315789473
3.222,-3.6045383056801854,1.0294117647058825
3.286,-3.4673371841667002,0.8974358974358975
3.356,-3.547379891840237,0.9722222222222223
3.426,-3.4673371841667002,0.8974358974358975
3.496,-3.547379891840237,0.9722222222222223
3.564,-3.493312670569961,0.9210526315789473
3.568,-3.519980917652122,0.9459459459459459
3.636,-3.547379891840237,0.9722222222222223
3.706,-3.547379891840237,0.9722222222222223
3.776,-3.575550768806933,1.0
3.846,-3.575550768806933,1.0
3.916,-3.575550768806933,1.0
3.988,-3.6045383056801854,1.0294117647058825
4.058,-3.6343912688298667,1.0606060606060606
4.124,-3.575550768806933,1.0
4.194,-3.6343912688298667,1.0606060606060606
4.266,-3.6045383056801854,1.0294117647058825
4.338,-3.6969116258112007,1.1290322580645162
4.404,-3.6651629274966204,1.09375
4.476,-3.6969116258112007,1.1290322580645162
4.546,-3.6651629274966204,1.09375
