,,,2.258,0.0048
,,,2.26,-0.0048
,,,2.262,-0.0144
,,,2.264,-0.024
,,,2.266,-0.0336
,,,2.268,-0.0408
,,,2.27,-0.0448
,,,2.272,-0.0504
,,,2.274,-0.0512
,,,2.276,-0.0512
,,,2.278,-0.0504
,,,2.28,-0.0472
,,,2.282,-0.0424
,,,2.284,-0.0368
,,,2.286,-0.0304
,,,2.288,-0.0216
,,,2.29,-0.0144
,,,2.292,-0.0056
,,,2.294,0.0032
,,,2.296,0.0128
,,,2.298,0.0192
,,,2.3,0.0272
,,,2.302,0.0328
,,,2.304,0.0376
,,,2.306,0.0424
,,,2.308,0.0456
,,,2.31,0.048
,,,2.312,0.0496
,,,2.314,0.0488
,,,2.316,0.0472
,,,2.318,0.0424
,,,2.32,0.0368
,,,2.322,0.0312
,,,2.324,0.0216
,,,2.326,0.0136
,,,2.328,0.004
,,,2.33,-0.0048
,,,2.332,-0.0152
,,,2.334,-0.024
,,,2.336,-0.032
,,,2.338,-0.0384
,,,2.34,-0.0448
,,,2.342,-0.0496
,,,2.344,-0.052
,,,2.346,-0.0528
,,,2.348,-0.0504
,,,2.35,-0.048
,,,2.352,-0.0424
,,,2.354,-0.036
,,,2.356,-0.0288
,,,2.358,-0.0216
,,,2.36,-0.0136
,,,2.362,-0.0048
,,,2.364,0.0024
,,,2.366,0.0112
,,,2.368,0.0184
,,,2.37,0.0264
,,,2.372,0.0328
,,,2.374,0.0376
,,,2.376,0.0432
,,,2.378,0.0472
,,,2.38,0.048
,,,2.382,0.0496
,,,2.384,0.048
,,,2.386,0.0448
,,,2.388,0.0416
,,,2.39,0.0368
,,,2.392,0.0304
,,,2.394,0.0224
,,,2.396,0.0144
,,,2.398,0.0048
,,,2.4,-0.0056
,,,2.402,-0.0144
,,,2.404,-0.024
,,,2.406,-0.0328
,,,2.408,-0.0392
,,,2.41,-0.0448
,,,2.412,-0.0488
,,,2.414,-0.0512
,,,2.416,-0.0504
,,,2.418,-0.0488
,,,2.42,-0.0464
,,,2.422,-0.0408
,,,2.424,-0.0352
,,,2.426,-0.0296
,,,2.428,-0.0208
,,,2.43,-0.0136
,,,2.432,-0.0056
,,,2.434,0.004
,,,2.436,0.012
,,,2.438,0.0192
,,,2.44,0.0264
,,,2.442,0.032
,,,2.444,0.0368
,,,2.446,0.0416
,,,2.448,0.044
,,,2.45,0.0464
,,,2.452,0.048
,,,2.454,0.048
,,,2.456,0.0456
,,,2.458,0.0408
,,,2.46,0.036
,,,2.462,0.0296
,,,2.464,0.0216
,,,2.466,0.012
,,,2.468,0.0032
,,,2.47,-0.0064
,,,2.472,-0.0152
,,,2.474,-0.0232
,,,2.476,-0.0304
,,,2.478,-0.0384
,,,2.48,-0.0432
,,,2.482,-0.0472
,,,2.484,-0.0504
,,,2.486,-0.0512
,,,2.488,-0.0488
,,,2.49,-0.0464
,,,2.492,-0.0416
,,,2.494,-0.0344
,,,2.496,-0.028
,,,2.498,-0.02
,,,2.5,-0.012
,,,2.502,-0.0056
,,,2.504,0.004
,,,2.506,0.0104
,,,2.508,0.0192
,,,2.51,0.0248
,,,2.512,0.0312
,,,2.514,0.0376
,,,2.516,0.0424
,,,2.518,0.0448
,,,2.52,0.0472
,,,2.522,0.048
,,,2.524,0.0464
,,,2.526,0.044
,,,2.528,0.0408
,,,2.53,0.0352
,,,2.532,0.0288
,,,2.534,0.0216
,,,2.536,0.0136
,,,2.538,0.0048
,,,2.54,-0.0048
,,,2.542,-0.0144
,,,2.544,-0.0232
,,,2.546,-0.032
,,,2.548,-0.0392
,,,2.55,-0.044
,,,2.552,-0.048
,,,2.554,-0.0488
,,,2.556,-0.0496
,,,2.558,-0.048
,,,2.56,-0.0448
,,,2.562,-0.04
,,,2.564,-0.0352
,,,2.566,-0.0288
,,,2.568,-0.0208
,,,2.57,-0.0128
,,,2.572,-0.004
,,,2.574,0.0048
,,,2.576,0.0112
,,,2.578,0.0192
,,,2.58,0.0264
,,,2.582,0.0312
,,,2.584,0.0368
,,,2.586,0.0408
,,,2.588,0.0448
,,,2.59,0.0464
,,,2.592,0.0472
,,,2.594,0.0472
,,,2.596,0.0448
,,,2.598,0.04
,,,2.6,0.0352
,,,2.602,0.0288
,,,2.604,0.02
,,,2.606,0.012
,,,2.608,0.0024
,,,2.61,-0.0056
,,,2.612,-0.0144
,,,2.614,-0.0232
,,,2.616,-0.0312
,,,2.618,-0.0376
,,,2.62,-0.0424
,,,2.622,-0.0464
,,,2.624,-0.0488
,,,2.626,-0.0496
,,,2.628,-0.0488
,,,2.63,-0.0456
,,,2.632,-0.04
,,,2.634,-0.0344
,,,2.636,-0.0272
,,,2.638,-0.0208
,,,2.64,-0.012
,,,2.642,-0.0032
,,,2.644,0.004
,,,2.646,0.0112
,,,2.648,0.0184
,,,2.65,0.0264
,,,2.652,0.0312
,,,2.654,0.0368
,,,2.656,0.0408
,,,2.658,0.044
,,,2.66,0.0472
,,,2.662,0.0472
,,,2.664,0.0472
,,,2.666,0.0424
,,,2.668,0.0384
,,,2.67,0.0344
,,,2.672,0.028
,,,2.674,0.0208
,,,2.676,0.0128
,,,2.678,0.004
,,,2.68,-0.0056
,,,2.682,-0.016
,,,2.684,-0.024
,,,2.686,-0.032
,,,2.688,-0.0384
,,,2.69,-0.0432
,,,2.692,-0.0472
,,,2.694,-0.0488
,,,2.696,-0.048
,,,2.698,-0.0472
,,,2.7,-0.0432
,,,2.702,-0.0384
,,,2.704,-0.0344
,,,2.706,-0.028
,,,2.708,-0.02
,,,2.71,-0.0128
,,,2.712,-0.0048
,,,2.714,0.0048
,,,2.716,0.0128
,,,2.718,0.0192
,,,2.72,0.0264
,,,2.722,0.0328
,,,2.724,0.036
,,,2.726,0.04
,,,2.728,0.0432
,,,2.73,0.0456
,,,2.732,0.0456
,,,2.734,0.0456
,,,2.736,0.044
,,,2.738,0.0392
,,,2.74,0.0344
,,,2.742,0.028
,,,2.744,0.02
,,,2.746,0.0112
,,,2.748,0.0024
,,,2.75,-0.0064
,,,2.752,-0.016
,,,2.754,-0.024
,,,2.756,-0.0304
,,,2.758,-0.0384
,,,2.76,-0.0416
,,,2.762,-0.0456
,,,2.764,-0.048
,,,2.766,-0.0496
,,,2.768,-0.0472
,,,2.77,-0.0448
,,,2.772,-0.0392
,,,2.774,-0.0328
,,,2.776,-0.0272
,,,2.778,-0.0192
,,,2.78,-0.0112
,,,2.782,-0.004
,,,2.784,0.004
,,,2.786,0.0104
,,,2.788,0.0176
,,,2.79,0.0248
,,,2.792,0.0304
,,,2.794,0.0368
,,,2.796,0.0408
,,,2.798,0.0432
,,,2.8,0.0448
,,,2.802,0.0464
,,,2.804,0.044
,,,2.806,0.0424
,,,2.808,0.0376
,,,2.81,0.0336
,,,2.812,0.0272
,,,2.814,0.02
,,,2.816,0.0128
,,,2.818,0.0024
,,,2.82,-0.0056
,,,2.822,-0.0152
,,,2.824,-0.024
,,,2.826,-0.032
,,,2.828,-0.0384
,,,2.83,-0.0432
,,,2.832,-0.0464
,,,2.834,-0.048
,,,2.836,-0.0472
,,,2.838,-0.0456
,,,2.84,-0.0416
,,,2.842,-0.0384
,,,2.844,-0.0328
,,,2.846,-0.0264
,,,2.848,-0.0208
,,,2.85,-0.012
,,,2.852,-0.0048
,,,2.854,0.004
,,,2.856,0.012
,,,2.858,0.02
,,,2.86,0.0264
,,,2.862,0.032
,,,2.864,0.036
,,,2.866,0.04
,,,2.868,0.0424
,,,2.87,0.044
,,,2.872,0.0448
,,,2.874,0.044
,,,2.876,0.0424
,,,2.878,0.0384
,,,2.88,0.0336
,,,2.882,0.0264
,,,2.884,0.0184
,,,2.886,0.0104
,,,2.888,0.0024
,,,2.89,-0.0064
,,,2.892,-0.0152
,,,2.894,-0.0224
,,,2.896,-0.0304
,,,2.898,-0.0376
,,,2.9,-0.0408
,,,2.902,-0.0448
,,,2.904,-0.0472
,,,2.906,-0.0472
,,,2.908,-0.0464
,,,2.91,-0.0424
,,,2.912,-0.0392
,,,2.914,-0.0328
,,,2.916,-0.0256
,,,2.918,-0.0184
,,,2.92,-0.0104
,,,2.922,-0.0032
,,,2.924,0.004
,,,2.926,0.0112
,,,2.928,0.0192
,,,2.93,0.0256
,,,2.932,0.0312
,,,2.934,0.036
,,,2.936,0.0408
,,,2.938,0.0432
,,,2.94,0.0448
,,,2.942,0.0456
,,,2.944,0.0432
,,,2.946,0.04
,,,2.948,0.0368
,,,2.95,0.0328
,,,2.952,0.0264
,,,2.954,0.0192
,,,2.956,0.0112
,,,2.958,0.0032
,,,2.96,-0.0072
,,,2.962,-0.0144
,,,2.964,-0.024
,,,2.966,-0.0312
,,,2.968,-0.0376
,,,2.97,-0.0424
,,,2.972,-0.0464
,,,2.974,-0.0464
,,,2.976,-0.0464
,,,2.978,-0.0448
,,,2.98,-0.0408
,,,2.982,-0.0368
,,,2.984,-0.032
,,,2.986,-0.0264
,,,2.988,-0.0184
,,,2.99,-0.0112
,,,2.992,-0.0032
,,,2.994,0.0048
,,,2.996,0.012
,,,2.998,0.0192
,,,3,0.0264
,,,3.002,0.0312
,,,3.004,0.036
,,,3.006,0.0392
,,,3.008,0.0424
,,,3.01,0.0432
,,,3.012,0.0432
,,,3.014,0.0424
,,,3.016,0.0424
,,,3.018,0.0368
,,,3.02,0.0328
,,,3.022,0.0256
,,,3.024,0.0184
,,,3.026,0.0096
,,,3.028,0.0016
,,,3.03,-0.0072
,,,3.032,-0.016
,,,3.034,-0.0224
,,,3.036,-0.0304
,,,3.038,-0.0368
,,,3.04,-0.0408
,,,3.042,-0.044
,,,3.044,-0.0464
,,,3.046,-0.0464
,,,3.048,-0.0448
,,,3.05,-0.0416
,,,3.052,-0.0368
,,,3.054,-0.0304
,,,3.056,-0.024
,,,3.058,-0.0168
,,,3.06,-0.0104
,,,3.062,-0.0024
,,,3.064,0.0048
,,,3.066,0.0112
,,,3.068,0.0192
,,,3.07,0.0248
,,,3.072,0.0304
,,,3.074,0.036
,,,3.076,0.04
,,,3.078,0.0424
,,,3.08,0.044
,,,3.082,0.044
,,,3.084,0.0424
,,,3.086,0.0392
,,,3.088,0.0352
,,,3.09,0.0304
,,,3.092,0.024
,,,3.094,0.0176
,,,3.096,0.0104
,,,3.098,0.0016
,,,3.1,-0.0064
,,,3.102,-0.016
,,,3.104,-0.0232
,,,3.106,-0.0312
,,,3.108,-0.036
,,,3.11,-0.04
,,,3.112,-0.044
,,,3.114,-0.0456
,,,3.116,-0.0448
,,,3.118,-0.044
,,,3.12,-0.0392
,,,3.122,-0.0352
,,,3.124,-0.0312
,,,3.126,-0.024
,,,3.128,-0.0168
,,,3.13,-0.0104
,,,3.132,-0.0032
,,,3.134,0.0056
,,,3.136,0.0128
,,,3.138,0.0184
,,,3.14,0.0256
,,,3.142,0.0304
,,,3.144,0.0344
,,,3.146,0.0376
,,,3.148,0.04
,,,3.15,0.0416
,,,3.152,0.0424
,,,3.154,0.0416
,,,3.156,0.04
,,,3.158,0.0352
,,,3.16,0.0304
,,,3.162,0.0248
,,,3.164,0.0168
,,,3.166,0.0088
,,,3.168,0.0008
,,,3.17,-0.0072
,,,3.172,-0.0152
,,,3.174,-0.0216
,,,3.176,-0.0296
,,,3.178,-0.0352
,,,3.18,-0.0392
,,,3.182,-0.0424
,,,3.184,-0.044
,,,3.186,-0.0448
,,,3.188,-0.044
,,,3.19,-0.0408
,,,3.192,-0.036
,,,3.194,-0.0296
,,,3.196,-0.0232
,,,3.198,-0.0168
,,,3.2,-0.0104
,,,3.202,-0.0016
,,,3.204,0.004
,,,3.206,0.0112
,,,3.208,0.0176
,,,3.21,0.024
,,,3.212,0.0288
,,,3.214,0.0336
,,,3.216,0.0384
,,,3.218,0.0416
,,,3.22,0.0424
,,,3.222,0.0432
,,,3.224,0.0408
,,,3.226,0.0376
,,,3.228,0.0344
,,,3.23,0.0288
,,,3.232,0.0232
,,,3.234,0.0176
,,,3.236,0.0096
,,,3.238,0.0016
,,,3.24,-0.0064
,,,3.242,-0.0152
,,,3.244,-0.024
,,,3.246,-0.0304
,,,3.248,-0.0352
,,,3.25,-0.04
,,,3.252,-0.0432
,,,3.254,-0.0432
,,,3.256,-0.0432
,,,3.258,-0.0424
,,,3.26,-0.0384
,,,3.262,-0.0336
,,,3.264,-0.0296
,,,3.266,-0.0232
,,,3.268,-0.0168
,,,3.27,-0.0104
,,,3.272,-0.0032
,,,3.274,0.0056
,,,3.276,0.012
,,,3.278,0.0192
,,,3.28,0.0232
,,,3.282,0.0296
,,,3.284,0.0336
,,,3.286,0.0368
,,,3.288,0.0392
,,,3.29,0.0408
,,,3.292,0.0416
,,,3.294,0.0408
,,,3.296,0.0384
,,,3.298,0.0352
,,,3.3,0.0296
,,,3.302,0.024
,,,3.304,0.016
,,,3.306,0.008
,,,3.308,0.0008
,,,3.31,-0.008
,,,3.312,-0.0152
,,,3.314,-0.0216
,,,3.316,-0.028
,,,3.318,-0.0336
,,,3.32,-0.0392
,,,3.322,-0.0424
,,,3.324,-0.044
,,,3.326,-0.044
,,,3.328,-0.0408
,,,3.33,-0.0384
,,,3.332,-0.0336
,,,3.334,-0.028
,,,3.336,-0.0232
,,,3.338,-0.0152
,,,3.34,-0.0096
,,,3.342,-0.0024
,,,3.344,0.004
,,,3.346,0.0112
,,,3.348,0.0168
,,,3.35,0.0232
,,,3.352,0.0296
,,,3.354,0.0344
,,,3.356,0.0384
,,,3.358,0.04
,,,3.36,0.0416
,,,3.362,0.0416
,,,3.364,0.04
,,,3.366,0.0368
,,,3.368,0.0344
,,,3.37,0.0288
,,,3.372,0.0224
,,,3.374,0.016
,,,3.376,0.0088
,,,3.378,0.0016
,,,3.38,-0.0064
,,,3.382,-0.0144
,,,3.384,-0.0224
,,,3.386,-0.0288
,,,3.388,-0.0336
,,,3.39,-0.0384
,,,3.392,-0.0416
,,,3.394,-0.0416
,,,3.396,-0.0424
,,,3.398,-0.04
,,,3.4,-0.0384
,,,3.402,-0.0328
,,,3.404,-0.0288
,,,3.406,-0.0232
,,,3.408,-0.0168
,,,3.41,-0.0096
,,,3.412,-0.0024
,,,3.414,0.004
,,,3.416,0.012
,,,3.418,0.0184
,,,3.42,0.024
,,,3.422,0.0288
,,,3.424,0.0328
,,,3.426,0.036
,,,3.428,0.0384
,,,3.43,0.04
,,,3.432,0.04
,,,3.434,0.04
,,,3.436,0.0376
,,,3.438,0.0336
,,,3.44,0.0288
,,,3.442,0.0232
,,,3.444,0.016
,,,3.446,0.0072
,,,3.448,0
,,,3.45,-0.008
,,,3.452,-0.0152
,,,3.454,-0.0224
,,,3.456,-0.0272
,,,3.458,-0.0336
,,,3.46,-0.0384
,,,3.462,-0.04
,,,3.464,-0.0424
,,,3.466,-0.0424
,,,3.468,-0.04
,,,3.47,-0.0376
,,,3.472,-0.0344
,,,3.474,-0.028
,,,3.476,-0.0216
,,,3.478,-0.0152
,,,3.48,-0.008
,,,3.482,-0.0008
,,,3.484,0.0048
,,,3.486,0.0104
,,,3.488,0.0176
,,,3.49,0.0232
,,,3.492,0.028
,,,3.494,0.0336
,,,3.496,0.0368
,,,3.498,0.0392
,,,3.5,0.0408
,,,3.502,0.0416
,,,3.504,0.0392
,,,3.506,0.0352
,,,3.508,0.0328
,,,3.51,0.028
,,,3.512,0.0208
,,,3.514,0.0152
,,,3.516,0.0088
,,,3.518,0.0016
,,,3.52,-0.0072
,,,3.522,-0.0152
,,,3.524,-0.0232
,,,3.526,-0.0288
,,,3.528,-0.0344
,,,3.53,-0.0376
,,,3.532,-0.0408
,,,3.534,-0.0416
,,,3.536,-0.0416
,,,3.538,-0.04
,,,3.54,-0.0368
,,,3.542,-0.032
,,,3.544,-0.028
,,,3.546,-0.0224
,,,3.548,-0.0152
,,,3.55,-0.0088
,,,3.552,-0.0024
,,,3.554,0.0056
,,,3.556,0.0136
,,,3.558,0.0192
,,,3.56,0.024
,,,3.562,0.0288
,,,3.564,0.0328
,,,3.566,0.0352
,,,3.568,0.0384
,,,3.57,0.0392
,,,3.572,0.0384
,,,3.574,0.0384
,,,3.576,0.036
,,,3.578,0.0328
,,,3.58,0.028
,,,3.582,0.0224
,,,3.584,0.0152
,,,3.586,0.0072
,,,3.588,-0.0008
,,,3.59,-0.008
,,,3.592,-0.0152
,,,3.594,-0.0216
,,,3.596,-0.0272
,,,3.598,-0.0336
,,,3.6,-0.0384
,,,3.602,-0.0408
,,,3.604,-0.0416
,,,3.606,-0.0416
,,,3.608,-0.0392
,,,3.61,-0.0376
,,,3.612,-0.0328
,,,3.614,-0.0264
,,,3.616,-0.0208
,,,3.618,-0.0144
,,,3.62,-0.008
,,,3.622,-0.0008
,,,3.624,0.0048
,,,3.626,0.012
,,,3.628,0.0176
,,,3.63,0.0232
,,,3.632,0.028
,,,3.634,0.0328
,,,3.636,0.036
,,,3.638,0.0392
,,,3.64,0.04
,,,3.642,0.04
,,,3.644,0.0384
,,,3.646,0.0352
,,,3.648,0.0304
,,,3.65,0.0264
,,,3.652,0.0208
,,,3.654,0.0144
,,,3.656,0.008
,,,3.658,0.0008
,,,3.66,-0.008
,,,3.662,-0.016
,,,3.664,-0.0232
,,,3.666,-0.0288
,,,3.668,-0.0344
,,,3.67,-0.0376
,,,3.672,-0.04
,,,3.674,-0.0408
,,,3.676,-0.04
,,,3.678,-0.0384
,,,3.68,-0.0352
,,,3.682,-0.0312
,,,3.684,-0.0272
,,,3.686,-0.0208
,,,3.688,-0.0144
,,,3.69,-0.008
,,,3.692,-0.0016
,,,3.694,0.0056
,,,3.696,0.0136
,,,3.698,0.0184
,,,3.7,0.024
,,,3.702,0.028
,,,3.704,0.0328
,,,3.706,0.036
,,,3.708,0.0376
,,,3.71,0.0392
,,,3.712,0.0384
,,,3.714,0.0376
,,,3.716,0.0352
,,,3.718,0.0312
,,,3.72,0.0264
,,,3.722,0.0208
,,,3.724,0.0128
,,,3.726,0.0064
,,,3.728,-0.0008
,,,3.73,-0.0088
,,,3.732,-0.0152
,,,3.734,-0.0224
,,,3.736,-0.028
,,,3.738,-0.0328
,,,3.74,-0.036
,,,3.742,-0.0392
,,,3.744,-0.0408
,,,3.746,-0.04
,,,3.748,-0.0384
,,,3.75,-0.0344
,,,3.752,-0.0312
,,,3.754,-0.0256
,,,3.756,-0.02
,,,3.758,-0.0136
,,,3.76,-0.0072
,,,3.762,0
,,,3.764,0.0056
,,,3.766,0.012
,,,3.768,0.0168
,,,3.77,0.0232
,,,3.772,0.028
,,,3.774,0.032
,,,3.776,0.036
,,,3.778,0.0376
,,,3.78,0.0392
,,,3.782,0.0384
,,,3.784,0.0368
,,,3.786,0.0336
,,,3.788,0.0304
,,,3.79,0.0256
,,,3.792,0.0192
,,,3.794,0.0144
,,,3.796,0.0072
,,,3.798,0
,,,3.8,-0.0072
,,,3.802,-0.0144
,,,3.804,-0.0224
,,,3.806,-0.0288
,,,3.808,-0.0336
,,,3.81,-0.0376
,,,3.812,-0.0392
,,,3.814,-0.0392
,,,3.816,-0.0392
,,,3.818,-0.0376
,,,3.82,-0.0336
,,,3.822,-0.0296
,,,3.824,-0.0256
,,,3.826,-0.0208
,,,3.828,-0.0144
,,,3.83,-0.0072
,,,3.832,-0.0008
,,,3.834,0.0064
,,,3.836,0.0128
,,,3.838,0.0184
,,,3.84,0.024
,,,3.842,0.0288
,,,3.844,0.0312
,,,3.846,0.0352
,,,3.848,0.036
,,,3.85,0.0384
,,,3.852,0.0368
,,,3.854,0.0352
,,,3.856,0.0344
,,,3.858,0.0312
,,,3.86,0.0248
,,,3.862,0.02
,,,3.864,0.0128
,,,3.866,0.0056
,,,3.868,-0.0016
,,,3.87,-0.0088
,,,3.872,-0.016
,,,3.874,-0.0216
,,,3.876,-0.0272
,,,3.878,-0.0328
,,,3.88,-0.0352
,,,3.882,-0.0384
,,,3.884,-0.04
,,,3.886,-0.0392
,,,3.888,-0.0368
,,,3.89,-0.0336
,,,3.892,-0.0304
,,,3.894,-0.0248
,,,3.896,-0.0192
,,,3.898,-0.012
,,,3.9,-0.0064
,,,3.902,0.0008
,,,3.904,0.0056
,,,3.906,0.012
,,,3.908,0.0176
,,,3.91,0.0232
,,,3.912,0.0272
,,,3.914,0.0312
,,,3.916,0.0352
,,,3.918,0.0376
,,,3.92,0.0376
,,,3.922,0.0376
,,,3.924,0.0352
,,,3.926,0.0328
,,,3.928,0.0296
,,,3.93,0.0248
,,,3.932,0.0192
,,,3.934,0.0128
,,,3.936,0.0072
,,,3.938,-0.0008
,,,3.94,-0.008
,,,3.942,-0.0152
,,,3.944,-0.0216
,,,3.946,-0.028
,,,3.948,-0.032
,,,3.95,-0.0368
,,,3.952,-0.0384
,,,3.954,-0.0392
,,,3.956,-0.0376
,,,3.958,-0.0368
,,,3.96,-0.0328
,,,3.962,-0.0296
,,,3.964,-0.0248
,,,3.966,-0.0192
,,,3.968,-0.0136
,,,3.97,-0.0064
,,,3.972,0
,,,3.974,0.0064
,,,3.976,0.0128
,,,3.978,0.0192
,,,3.98,0.024
,,,3.982,0.0272
,,,3.984,0.0304
,,,3.986,0.0328
,,,3.988,0.0352
,,,3.99,0.036
,,,3.992,0.0352
,,,3.994,0.0352
,,,3.996,0.0328
,,,3.998,0.0296
,,,4,0.0232
,,,4.002,0.0192
,,,4.004,0.0112
,,,4.006,0.0056
,,,4.008,-0.0016
,,,4.01,-0.008
,,,4.012,-0.0168
,,,4.014,-0.0208
,,,4.016,-0.0272
,,,4.018,-0.032
,,,4.02,-0.0344
,,,4.022,-0.0368
,,,4.024,-0.0384
,,,4.026,-0.0384
,,,4.028,-0.0368
,,,4.03,-0.0328
,,,4.032,-0.0296
,,,4.034,-0.024
,,,4.036,-0.0184
,,,4.038,-0.012
,,,4.04,-0.0064
,,,4.042,0.0008
,,,4.044,0.0064
,,,4.046,0.012
,,,4.048,0.0176
,,,4.05,0.0224
,,,4.052,0.0272
,,,4.054,0.0312
,,,4.056,0.0344
,,,4.058,0.0352
,,,4.06,0.0368
,,,4.062,0.036
,,,4.064,0.0344
,,,4.066,0.032
,,,4.068,0.028
,,,4.07,0.0232
,,,4.072,0.0176
,,,4.074,0.012
,,,4.076,0.0056
,,,4.078,0
,,,4.08,-0.008
,,,4.082,-0.0152
,,,4.084,-0.0216
,,,4.086,-0.028
,,,4.088,-0.032
,,,4.09,-0.0352
,,,4.092,-0.0376
,,,4.094,-0.0368
,,,4.096,-0.0376
,,,4.098,-0.036
,,,4.1,-0.032
,,,4.102,-0.028
,,,4.104,-0.024
,,,4.106,-0.0192
,,,4.108,-0.0128
,,,4.11,-0.0064
,,,4.112,0
,,,4.114,0.0064
,,,4.116,0.0128
,,,4.118,0.0184
,,,4.12,0.0232
,,,4.122,0.0272
,,,4.124,0.0304
,,,4.126,0.0336
,,,4.128,0.0344
,,,4.13,0.036
,,,4.132,0.0352
,,,4.134,0.0352
,,,4.136,0.032
,,,4.138,0.028
,,,4.14,0.0232
,,,4.142,0.0184
,,,4.144,0.0112
,,,4.146,0.0048
,,,4.148,-0.0024
,,,4.15,-0.0088
,,,4.152,-0.016
,,,4.154,-0.0208
,,,4.156,-0.0256
,,,4.158,-0.0304
,,,4.16,-0.0336
,,,4.162,-0.0368
,,,4.164,-0.0384
,,,4.166,-0.0376
,,,4.168,-0.0344
,,,4.17,-0.0328
,,,4.172,-0.028
,,,4.174,-0.0232
,,,4.176,-0.0168
,,,4.178,-0.012
,,,4.18,-0.0056
,,,4.182,0.0016
,,,4.184,0.0064
,,,4.186,0.012
,,,4.188,0.0168
,,,4.19,0.0216
,,,4.192,0.0272
,,,4.194,0.0304
,,,4.196,0.0344
,,,4.198,0.0352
,,,4.2,0.036
,,,4.202,0.036
,,,4.204,0.0336
,,,4.206,0.0312
,,,4.208,0.0272
,,,4.21,0.0232
,,,4.212,0.0176
,,,4.214,0.0112
,,,4.216,0.0056
,,,4.218,-0.0016
,,,4.22,-0.0088
,,,4.222,-0.0152
,,,4.224,-0.0216
,,,4.226,-0.0272
,,,4.228,-0.0312
,,,4.23,-0.0344
,,,4.232,-0.0376
,,,4.234,-0.0376
,,,4.236,-0.036
,,,4.238,-0.0344
,,,4.24,-0.0312
,,,4.242,-0.0264
,,,4.244,-0.0232
,,,4.246,-0.0176
,,,4.248,-0.012
,,,4.25,-0.0064
,,,4.252,0
,,,4.254,0.0072
,,,4.256,0.0128
,,,4.258,0.0184
,,,4.26,0.0232
,,,4.262,0.0272
,,,4.264,0.0304
,,,4.266,0.0328
,,,4.268,0.0336
,,,4.27,0.0344
,,,4.272,0.0344
,,,4.274,0.0328
,,,4.276,0.032
,,,4.278,0.028
,,,4.28,0.0232
,,,4.282,0.0176
,,,4.284,0.0104
,,,4.286,0.0032
,,,4.288,-0.0024
,,,4.29,-0.0096
,,,4.292,-0.016
,,,4.294,-0.0208
,,,4.296,-0.0256
,,,4.298,-0.0304
,,,4.3,-0.0328
,,,4.302,-0.036
,,,4.304,-0.0368
,,,4.306,-0.0368
,,,4.308,-0.0336
,,,4.31,-0.0312
,,,4.312,-0.028
,,,4.314,-0.0224
,,,4.316,-0.0168
,,,4.318,-0.0112
,,,4.32,-0.0056
,,,4.322,0.0008
,,,4.324,0.0064
,,,4.326,0.0128
,,,4.328,0.0168
,,,4.33,0.0216
,,,4.332,0.0256
,,,4.334,0.0296
,,,4.336,0.0336
,,,4.338,0.0344
,,,4.34,0.0352
,,,4.342,0.0352
,,,4.344,0.0328
,,,4.346,0.0304
,,,4.348,0.0264
,,,4.35,0.0216
,,,4.352,0.0168
,,,4.354,0.0112
,,,4.356,0.004
,,,4.358,-0.0024
,,,4.36,-0.008
,,,4.362,-0.0152
,,,4.364,-0.0216
,,,4.366,-0.028
,,,4.368,-0.0304
,,,4.37,-0.0336
,,,4.372,-0.036
,,,4.374,-0.0352
,,,4.376,-0.0344
,,,4.378,-0.0336
,,,4.38,-0.0304
,,,4.382,-0.0264
,,,4.384,-0.0224
,,,4.386,-0.0184
,,,4.388,-0.012
,,,4.39,-0.0056
,,,4.392,0.0008
,,,4.394,0.0072
,,,4.396,0.012
,,,4.398,0.0176
,,,4.4,0.0224
,,,4.402,0.0264
,,,4.404,0.0296
,,,4.406,0.0312
,,,4.408,0.0336
,,,4.41,0.0336
,,,4.412,0.0328
,,,4.414,0.0328
,,,4.416,0.0304
,,,4.418,0.0264
,,,4.42,0.0216
,,,4.422,0.0168
,,,4.424,0.0104
,,,4.426,0.0032
,,,4.428,-0.004
,,,4.43,-0.0088
,,,4.432,-0.016
,,,4.434,-0.0208
,,,4.436,-0.0248
,,,4.438,-0.0296
,,,4.44,-0.0328
,,,4.442,-0.0344
,,,4.444,-0.0352
,,,4.446,-0.0344
,,,4.448,-0.0336
,,,4.45,-0.0312
,,,4.452,-0.0272
,,,4.454,-0.0208
,,,4.456,-0.016
,,,4.458,-0.0104
,,,4.46,-0.0048
,,,4.462,0.0016
,,,4.464,0.0072
,,,4.466,0.012
,,,4.468,0.0168
,,,4.47,0.0216
,,,4.472,0.0264
,,,4.474,0.0296
,,,4.476,0.0328
,,,4.478,0.0336
,,,4.48,0.0344
,,,4.482,0.0336
,,,4.484,0.0328
,,,4.486,0.0288
,,,4.488,0.0256
,,,4.49,0.0216
,,,4.492,-0.1024
,,,4.494,-0.1024
,,,4.496,-0.1024
,,,4.498,-0.1024
,,,4.5,-0.1024
,,,4.502,-0.1024
,,,4.504,-0.1024
,,,4.506,-0.1024
,,,4.508,-0.1024
,,,4.51,-0.1024
,,,4.512,-0.1024
,,,4.514,-0.1024
,,,4.516,-0.1024
,,,4.518,-0.1024
,,,4.52,-0.1024
,,,4.522,-0.1024
,,,4.524,-0.1024
,,,4.526,-0.1024
,,,4.528,-0.1024
,,,4.53,-0.1024
,,,4.532,-0.1024
,,,4.534,-0.1024
