0.640,0.000015,-8.8981,0.00029
0.660,0.000015,-7.9716,0.00013
0.668,0.000025,-7.5432,0.00007
0.674,0.00025,-7.2262,0.00008
0.679,0.000015,-6.9787,0.00004
0.683,0.00002,-6.7847,0.00004
0.686,0.00002,-6.6211,0.00004
0.689,0.000015,-6.4814,0.00003
0.704,0.000025,-6.3600,0.00003
0.707,0.00003,-6.2501,0.00003
0.709,0.000015,-6.1519,0.00002
0.712,0.00001,-6.0610,0.00002
0.714,0.00001,-5.9796,0.00002
0.716,0.00001,-5.9030,0.00002
0.718,0.000005,-5.8332,0.00002
