0.431,0.0005,-8.7476,0.00031
0.457,0.0005,-7.9422,0.00014
0.472,0.0005,-7.4961,0.00009
0.482,0.0005,-7.1918,0.00007
0.490,0.0005,-6.9580,0.00005
0.495,0.0005,-6.7674,0.00004
0.500,0.0005,-6.6027,0.00004
0.505,0.0005,-6.4698,0.00003
0.510,0.0005,-6.3488,0.00003
0.514,0.0005,-6.2398,0.00003
0.518,0.0005,-6.1424,0.00002
0.520,0.0005,-6.0536,0.00002
0.523,0.0005,-5.9723,0.00002
0.526,0.0005,-5.8953,0.00002
0.529,0.0005,-5.8263,0.00002
