2.040	0.0010	0.3569	0.00003
4.009	0.0010	0.3820	0.00003
6.002	0.0010	0.3958	0.00003
8.015	0.0010	0.4059	0.00003
10.005	0.0010	0.4137	0.00003
12.003	0.0010	0.4198	0.00003
13.999	0.0010	0.4246	0.00003
16.022	0.0010	0.4288	0.00003
18.019	0.0010	0.4329	0.00003
20.031	0.0010	0.4364	0.00003
22.016	0.0010	0.4396	0.00003
24.075	0.0010	0.4426	0.00003
26.009	0.0010	0.4457	0.00003
28.006	0.0010	0.4479	0.00003
30.022	0.0010	0.4501	0.00003
