2.006	0.0008	0.6395	0.00003
4.111	0.0009	0.6598	0.00003
5.965	0.0007	0.6682	0.00005
7.947	0.0010	0.6740	0.00050
9.994	0.0007	0.6789	0.00003
11.992	0.0010	0.6825	0.00004
14.005	0.0010	0.6858	0.00004
16.005	0.0010	0.6889	0.00003
17.998	0.0010	0.7039	0.00005
20.009	0.0010	0.7066	0.00006
22.004	0.0010	0.7091	0.00003
24.032	0.0010	0.7115	0.00002
26.011	0.0010	0.7137	0.00002
28.027	0.0010	0.7158	0.00002
30.005	0.0010	0.7175	0.00001
