2.001	0.0010	0.2838	0.00003
4.001	0.0010	0.3089	0.00003
6.001	0.0010	0.3219	0.00003
8.001	0.0010	0.3311	0.00003
9.999	0.0010	0.3387	0.00003
12.009	0.0010	0.3453	0.00003
13.997	0.0010	0.3506	0.00003
16.006	0.0010	0.3550	0.00003
18.011	0.0010	0.3591	0.00003
20.005	0.0010	0.3627	0.00003
22.007	0.0010	0.3659	0.00003
24.020	0.0010	0.3686	0.00003
26.017	0.0010	0.3708	0.00003
28.026	0.0010	0.3733	0.00003
30.010	0.0010	0.3754	0.00003
