1.965	0.0010	0.5281	0.00005
3.946	0.0010	0.5484	0.00003
6.006	0.0010	0.5596	0.00003
8.127	0.0010	0.5670	0.00004
10.093	0.0010	0.5725	0.00004
12.088	0.0010	0.5770	0.00003
14.106	0.0010	0.5809	0.00003
15.992	0.0010	0.5840	0.00004
18.036	0.0010	0.5871	0.00003
20.110	0.0010	0.5899	0.00004
22.028	0.0010	0.5925	0.00003
24.019	0.0010	0.5948	0.00002
26.000	0.0010	0.5968	0.00003
28.031	0.0010	0.5985	0.00003
30.017	0.0010	0.5999	0.00003
