2.000	0.0007	0.5864	0.00003
3.987	0.0005	0.6074	0.00003
6.038	0.0006	0.6189	0.00004
8.086	0.0009	0.6266	0.00002
10.035	0.0009	0.6322	0.00002
11.973	0.0010	0.6365	0.00002
14.065	0.0010	0.6406	0.00003
15.980	0.0010	0.6439	0.00002
18.025	0.0010	0.6468	0.00003
20.089	0.0010	0.6493	0.00003
21.985	0.0010	0.6517	0.00003
23.985	0.0010	0.6541	0.00002
25.987	0.0010	0.6560	0.00003
28.079	0.0010	0.6577	0.00004
30.004	0.0010	0.6586	0.00003
