0.640,0.000015,-8.8981,0.00029
0.660,0.000015,-7.9716,0.00013
0.668,0.000025,-7.5432,0.00007
0.674,0.00025,-7.2262,0.00008
0.679,0.000015,-6.9787,0.00004
0.683,0.00002,-6.7847,0.00004
0.686,0.00002,-6.6211,0.00004
0.689,0.000015,-6.4814,0.00003
