0.528,0.000025,-13.4530,0.00035
0.548,0.000015,-12.5924,0.00015
0.560,0.000015,-12.1206,0.00009
0.567,0.00002,-11.7926,0.00007
0.573,0.00002,-11.5621,0.00005
0.577,0.000015,-11.3722,0.00004
0.581,0.000015,-11.2110,0.00004
0.584,0.00002,-11.0806,0.00003
0.587,0.000015,-10.9562,0.00003
0.590,0.00002,-10.8441,0.00003
