0.586,0.000015,-11.1668,0.00025
0.607,0.000015,-10.2952,0.00007
0.619,0.00002,-9.8230,0.00006
0.627,0.00001,-9.5035,0.00006
0.632,0.00001,-9.2719,0.00005
0.637,0.00001,-9.0849,0.00004
0.641,0.000015,-8.9159,0.00004
0.644,0.00001,-8.7827,0.00003
0.647,0.000015,-8.6577,0.00003
0.649,0.000015,-8.5456,0.00003
