0.586,	-11.1668,	0.0100
0.607,	-10.2952,	0.0100
0.619,	-9.8230,	0.0100
0.627,	-9.5035,	0.0100
0.632,	-9.2719,	0.0100
0.637,	-9.0849,	0.0100
0.641,	-8.9159,	0.0100
0.644,	-8.7827,	0.0100
0.647,	-8.6577,	0.0100
0.649,	-8.5456,	0.0100
0.652,	-8.4527,	0.0100
0.654,	-8.3631,	0.0100
0.656,	-8.2809,	0.0100
0.658,	-8.2016,	0.0100
0.659,	-8.1338,	0.0100
