0.528,	-13.4530,	0.0100
0.548,	-12.5924,	0.0100
0.560,	-12.1206,	0.0100
0.567,	-11.7926,	0.0100
0.573,	-11.5621,	0.0100
0.577,	-11.3722,	0.0100
0.581,	-11.2110,	0.0100
0.584,	-11.0806,	0.0100
0.587,	-10.9562,	0.0100
0.590,	-10.8441,	0.0100
0.592,	-10.7505,	0.0100
0.595,	-10.6617,	0.0100
0.597,	-10.5806,	0.0100
0.599,	-10.5038,	0.0100
0.600,	-10.4339,	0.0100
